UniqueId,Id,Name,Description,Expertise,Academy,Genre,Skill,PackageIds,TopicsCovered,Duration,ContentCount,Internal,Vendor,Price,ELearning,ELearningDescription,ProjectWork,ProjectWorkDescription,OnlineQuiz,OnlineQuizDescription,ManagerApproval,Type,Classroom,ClassroomDescription,Assignment,AssignmentDescription,Assessment,AssessmentDescription,IsPreRequisiteMandatory,IsCloudLabAvailable,IsCertificateAvailable,Quiz,Proficiency,DegreedCourseLink,shoshin link
MIC_094,10204,Building and Running Custom ASP.NET Core Containers 201,"If you're interested in running ASP.NET Core applications, RESTful services, or microservices in containers, we want to invite you to view Dan Wahlin's webinar  How to take the course: This is self-paced course from Pluralsight. Below are details on the same: 1. Building and Running Custom ASP.NET Core Containers: URL: https://app.pluralsight.com/library/courses/building-running-custom-asp-dot-net-core-containers-webinar/table-of-contents  Pluralsight Course Procedure: Participants will be provided access to pluralsight by LearningOPM team and can access the course by creating the credentials by self",201,Microsoft,Microsoft,".NET Core, Microservices","DiEnMC_AP5,DiEnMC_AP6,DiEnMC_AP11,DiEnMC_AP12,DiEnMC_AP13,DiEnMC_AP31,DiEnMC_AP34,DiEnMC_AP37,DiEnMC_AP40,DiEnMC_AP43",Building and Running Custom ASP.NET Core Containers,01.00.00,0,FALSE,Pluralsight,,FALSE,,FALSE,,FALSE,,TRUE,Self-Paced,FALSE,,FALSE,,FALSE,,FALSE,FALSE,FALSE,FALSE,,https://degreed.com/courses/?d=V9R7V4LN09,https://shoshin.ltimindtree.com/detailsPage/Course/201/10204
MSC_AC1,1,MSC Business Overview,MSC Business Overview,101,,,,PRJ-006326_PP1,,00.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/1
NFUM_AC1,1,Account Induction Kit,Account Level Induction Kit and Policies for NFUM employees,101,,,,NFUM_AP1,,00.00.00,2,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/1
NFUM_AC2,2,Know NFUM,Know your customer,101,,,,NFUM_AP1,,00.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/2
NFUM_AC3,3,NFUM Shot class,This Course is about NFUM IT Director (CIO) talks about the NFUM organization and about their business,101,,,,NFUM_AP1,,00.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/3
NFUM_PRJ-0068979_PC1,1,Application Induction,"Induction to CaseManagement Application, Design and Architecture and Tool Guides",101,,,,NFUM_PP1,,00.00.00,4,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/1
NFUM_PRJ-0068979_PC2,2,Tibco spotfire,Overview of the TIBCO Spotfire Desktop Client: Learn about the Spotfire Desktop client capabilities from A to Z.,101,,,,NFUM_PP1,,00.00.00,29,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/2
PRJ-006242_PC10,10,OSB,"About OSB docs, guidelines, project and transition plan sheet",101,,,,PRJ-006242_PP4,,00.00.00,4,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/10
PRJ-006242_PC7,7,.NET,"Course covers .NET KT docs, ESS Admin aspects, logging and various services",101,,,,PRJ-006242_PP2,,00.00.00,3,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/7
PRJ-006242_PC8,8,BIZTALK,"About BizTalk Advisory request process, CDE zones credit app submittal and QDS CPC/WCC processes",101,,,,PRJ-006242_PP1,,00.00.00,19,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/8
PRJ-006326_PC1,1,ECOM Architecture,About eCOM Architecture,101,,,,PRJ-006326_PP1,,00.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/1
PRJ-006326_PC10,10,ECommerce New Joinee Handbook,ECommerce New Joinee Handbook,101,,,,PRJ-006326_PP1,,00.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/10
PRJ-006326_PC11,11,ECommerce Business Overview,About eCommerce Business Overview,101,,,,PRJ-006326_PP1,,00.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/11
PRJ-006658_PC1,1,General build and deployment process,Course incldes topics on build installation and deployment planning process,101,,,,PRJ-006658_PP1,,00.00.00,3,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/1
PRJ-006658_PC2,2,Payless QA-build and deployment,About Payless QA-build and deployment,101,,,,PRJ-006658_PP1,,00.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/2
PRJ-007087_PC1,1,Statement of work (SOW),Statement of work course include Original SOW document and amended one,101,,,,PRJ-007087_PP1,,00.00.00,2,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/1
PRJ-007087_PC3,3,Governance Tool,Governance Tool,101,,,,PRJ-007087_PP2,,00.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/3
PRJ-007087_PC5,5,Workflow Tool,Workflow Tool,101,,,,PRJ-007087_PP2,,00.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/5
PRJ-007087_PC6,6,Migration Tool,Migration Tool,101,,,,PRJ-007087_PP2,,00.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/6
PRJ-007087_PC7,7,VISUAL STUDIO 2013,VISUAL STUDIO 2013,101,,,,PRJ-007087_PP2,,00.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/7
PRJ-007087_PC8,8,Content Management Tool,Content Management Tool,101,,,,PRJ-007087_PP2,,00.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/8
PRJ-009709_PC2,2,Open R Basics,Basics of Open R with Introduction to Data Science with Data Analytics,101,,,,"PRJ-009709_PP1,PRJ-009709_PP3",,00.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/2
PRJ-009709_PC3,3,Functional Reference,Functional Reference document,101,,,,PRJ-009709_PP4,,00.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/3
PRJ-009709_PC5,5,GAM Overview,GAM Overview,101,,,,PRJ-009709_PP1,,00.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/5
PRJ-011119_PC1,1,About AAMC,Introduction to AAMC and the services available,101,,,,PRJ-011119_PP1,,00.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/1
PRJ-011119_PC10,10,"AMCAS overview, FAP deep dive",Dive about AMCAS tools,101,,,,PRJ-011119_PP2,,00.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/10
PRJ-011119_PC11,11,"Application Flow - good case, webapp deep dive",Application Walkthrough,101,,,,PRJ-011119_PP2,,00.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/11
PRJ-011119_PC12,12,VSLO Overview,Overview about Visiting Students Portal,101,,,,PRJ-011119_PP5,,00.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/12
PRJ-011119_PC13,13,Student Application Walk-though,Overview about Student Application,101,,,,PRJ-011119_PP5,,00.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/13
PRJ-011119_PC14,14,Institution User Management,Overview about Institution User Management,101,,,,PRJ-011119_PP5,,00.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/14
PRJ-011119_PC15,15,MyERAS,Overview about MyERAS,101,,,,PRJ-011119_PP4,,00.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/15
PRJ-011119_PC16,16,PDWS,Overview about PDWS,101,,,,PRJ-011119_PP4,,00.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/16
PRJ-011119_PC17,17,EA overview,Overview about Enterprise applications,101,,,,PRJ-011119_PP6,,00.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/17
PRJ-011119_PC2,2,About AMCAS,The American Medical College Application Service (AMCAS) is the AAMC's centralized medical school application processing service. Most U.S. medical schools use AMCAS as the primary application method for their first-year entering classes.,101,,,,PRJ-011119_PP2,,00.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/2
PRJ-011119_PC3,3,About MEC,"The Medical College Admission Test (MCAT), developed and administered by the AAMC, is a standardized, multiple-choice examination created to help medical school admissions offices assess your problem solving, critical thinking, and knowledge of natural, behavioral, and social science concepts and principles prerequisite to the study of medicine.",101,,,,PRJ-011119_PP3,,00.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/3
PRJ-011119_PC4,4,About ERAS,"The Electronic Residency Application Service (ERAS) is the centralized online application service you?ll use to deliver your application, along with supporting documents, to residency programs.",101,,,,PRJ-011119_PP4,,00.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/4
PRJ-011119_PC5,5,About VSLO,The AAMC Visiting Student Learning Opportunities (VSLO) program is designed for medical and public health students to pursue short-term learning opportunities in locations away from their home institutions. VSLO streamlines the application process for both students and institutions.,101,,,,PRJ-011119_PP5,,00.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/5
PRJ-011119_PC6,6,FAP Overview Session,Overview about FAP,101,,,,PRJ-011119_PP2,,00.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/6
PRJ-011119_PC7,7,Staff Tool Overview,Overview about Staff tools,101,,,,PRJ-011119_PP2,,00.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/7
PRJ-011119_PC8,8,School Tool Overview,Overview about School tools,101,,,,PRJ-011119_PP2,,00.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/8
ProjectEagle_AC2,3610,OpenText,This course provides insights on OpenText.,101,,,,ProjectEagle_PP5,,0.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/3610
ProjectEagle_AC3,3611,Siebel,This course provides insights on Siebel.,101,,,,ProjectEagle_PP5,,0.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/3611
ProjectEagle_AC4,3612,"Financial Force, Clarify, Service Max","This course provides insights on Financial Force, Clarify, Service Max.",101,,,,ProjectEagle_PP5,,0.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/3612
PruDBS_AC1,1,Onboarding to Mindtree,"Course includes LTIMindtree mission and values, title charts, new joiners processes, working hrs/attendance, vacation/leave/dress code policy, holiday and promotion guidelines",101,,,,"PruBSN_AP1,PruBSN_AP2",,00.00.00,11,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/1
Realogy_PC1,3747,Katalon,This course provides the basic of xPaths required for Katalon automation,101,,,,Realogy_PP1,,2891.00.00,2,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/3747
RLII_AC10,3577,Common,"This covers About RLI, Business landscape, Journey, project overview, Oranization structure, Policy Implementation, Value Adds Implementation and Overview of RLI Project etc",101,,,,RLII_AP3,,0.00.00,4,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/3577
RLII_AC11,3578,GIT  - Developer,Details out the steps to be followed while using Git and provides an understanding of Git.,101,,,,RLII_AP4,,0.00.00,2,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/3578
RLII_AC12,3579,Build and Deployment - Lead,Provides details about Code release process,101,,,,RLII_AP4,,0.00.00,2,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/3579
RLII_AC13,3580,Audit Transactions,Understand Audit transactions in Duck Creek,101,,,,RLII_AP4,,0.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/3580
RLII_AC14,3581,Forms flow in Print job,Forms flow in Print job,101,,,,RLII_AP4,,0.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/3581
RLII_AC15,3582,Manuscript Inheritance,Provides details about the Inheritance of Manuscripts,101,,,,RLII_AP4,,0.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/3582
RLII_AC16,3583,Do and Don's while working on PBIs,How to start working on requirements which comes as PBI. Dos & DON'Ts while working on a PBI,101,,,,RLII_AP4,,0.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/3583
RLII_AC17,3584,Review check-list,"Details about the tasks, to be followed by Developer",101,,,,RLII_AP4,,0.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/3584
RLII_AC18,3585,Shreading - Developer,"This course provides a shreading case study, IDO Set Up and Shredding Concept and IDO Re-shreadding.",101,,,,RLII_AP4,,0.00.00,3,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/3585
RLII_AC19,3586,Duck Creek  TAC (Testing) - QA,This course provides an insight about Duck Creek TAC,101,,,,RLII_AP5,,0.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/3586
RLII_AC20,3587,Commercial Auto,Overview of Commercial Auto,101,,,,RLII_AP3,,0.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/3587
RLII_AC21,3588,GL - LOB overview,Overview of GL LOB,101,,,,RLII_AP3,,0.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/3588
RLII_AC22,3589,Rating Algorithm - Developer,In DCT how premium gets calculated and what are the Manuscripts are being used to calculate the rating. What the execution flow of rating calculation. What is line Pro-rate and what is Flat rate.,101,,,,RLII_AP4,,0.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/3589
RLII_AC23,3590,Auto ID card - Developer,Provides details about Auto ID and Iteratins,101,,,,RLII_AP4,,0.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/3590
RLII_AC24,3591,Excess Implementation - Developer,Provides insight about implementation of Excess LOB,101,,,,RLII_AP4,,0.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/3591
RLII_AC25,3592,Iterations - Developer,"What is iteration. How it works. When iteration is needed. What is the impact of iteration in forms, rating.",101,,,,RLII_AP4,,0.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/3592
RLII_AC26,3593,LOB walkthrough (Audio) - QA,"Walkthrough of Inland marine LOB, Crime LOB, Excess Liability LOB, BOP LOB and Auto LOB.",101,,,,RLII_AP5,,0.00.00,5,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/3593
RLII_AC27,3594,Business requirements - Common,"Details out Commercial Auto requirements, RLI Excess Liability and Workers Compensation for RLI",101,,,,RLII_AP3,,0.00.00,3,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/3594
RLII_AC28,3595,Understanding Auto Rater - QA,Template for Commercial Auto (basic) and Expanded auto rater template,101,,,,RLII_AP5,,0.00.00,2,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/3595
RLII_AC29,3596,Application UI Walkthrough (RLI Pack) - Common,"Walkthrough of UI for Auto LOB, Excess LOB, BOP LOB and WorkComp LOB",101,,,,RLII_AP3,,0.00.00,4,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/3596
RLII_AC30,3597,Application UI Walkthrough (RLI Package 2.0) - Common,"Walkthrough of UI for Auto LOB Excess LOB, Crime LOB, IM LOB and  Property LOB.",101,,,,RLII_AP3,,0.00.00,5,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/3597
RLII_AC31,3598,QA Lead/Responsibilites - at Onsite,Details out the tasks/responsibilities usually taken care by QA lead at Onsite,101,,,,RLII_AP5,,0.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/3598
RSA_AC1,1,About RSA Customer,About Royal and Sun Alliance Organization,101,,,,RSA_AP1,,00.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/1
SB_001,3374,We are Sabre,This course provides an introduction on Sabre University. Discover how Sabre's ingenuity is transforming those experiences around the world and reimagining them for the future.,101,,,,SabreUniversity_AP1,,0.00.00,2,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/3374
SB_002,3375,Sabre Hospitality,"This course provides an introduction of SynXis Booking Engine, SynXis Guest Experience and SynXis Rate Insights.",101,,,,SabreUniversity_AP1,,0.00.00,3,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/3375
SB_003,3376,Sabre Travel Network,This course provides an introduction of Sabre Travel Network.,101,,,,SabreUniversity_AP1,,0.00.00,4,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/3376
SB_005,3387,Airline Pricing and Revenue Optimization,This course provides an introduction to the dynamic pricing in airline industry and revenue optimization in Sabre.,101,,,,"SabreUniversity_AP4,SabreUniversity_AP9",,0.00.00,3,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/3387
SB_006,3599,Sabre 360,"This course provides an introduction to Sabre 360 and the smart workflow of data, content and flexisbility it offers",101,,,,SabreUniversity_AP1,,139.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/3599
SB_007,3600,Sabre GetThere,"This course provides an introduction to Sabre GetThere, an online booking tool",101,,,,SabreUniversity_AP1,,80.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/3600
SI_AC1,3486,Application BRD,Specified business requirements and functionalities used in Starrtech Insurance System,101,,,,"STARR_INSURANCE_AP2,STARR_INSURANCE_AP3,STARR_INSURANCE_AP4,STARR_INSURANCE_AP5,STARR_INSURANCE_AP6",,0.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/3486
SI_AC10,3495,ACE Overview,ACE system understanding,101,,,,STARR_INSURANCE_AP3,,0.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/3495
SI_AC11,3496,UFT Test Automation Framework,Details about Unified Functional Testing Framework,101,,,,STARR_INSURANCE_AP6,,0.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/3496
SI_AC12,3497,STRATA Datasheet Creation Process,Details about STRATA Datasheet Creation Process,101,,,,STARR_INSURANCE_AP6,,0.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/3497
SI_AC13,3498,STRATA Automation,Details about STRATA Process Automation,101,,,,STARR_INSURANCE_AP6,,0.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/3498
SI_AC14,3499,StarTech Framework Enhancement,Descriptive details about enhancement framework build for Starrtech,101,,,,STARR_INSURANCE_AP6,,0.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/3499
SI_AC15,3500,NB- Clone Submission,Details about creating a policy in Authority Suite after importing submission from Saleforce,101,,,,STARR_INSURANCE_AP4,,0.00.00,1,TRUE,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,,https://shoshin.ltimindtree.com/detailsPage/Course/101/3500
